ab -n 100000 -c 100 -s 999 http://localhost:18080/

4 WORKERS

web_workers,BACKEND,88,96,100,100,52424,132,2752,4000,0,0,,0,0,0,0,UP,5,5,0,,0,171,9,,1,3,0,,12,,1,0,,100,,,,0,32,0,0,0,0,,,,32,0,0,0,0,0,0,24,,,55983,1,16516,72499,,,,,,,,,,,,,,http,leastconn,,,,,,,0,39,0,0,0,,,112095,7,27752,126497,0,,,,,5,0,0,0,,,,,,,,,,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,39,39,4512,4173,0,0,

6 WORKERS

http_front,FRONTEND,,,100,116,524238,140,3440,5000,0,0,0,,,,,OPEN,,,,,,,,,1,2,0,,116,,0,1,0,100,,,,0,40,0,0,0,0,,1,100,140,116,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,http,,1,100,140,0,0,0,0,,,0,0,,,,,,,0,,,,,,,,,,0,140,0,0,0,140,0,0,,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,140,140,11620,5640,0,0,
web_workers,worker-1,1,1,1,1,1,12,946,1375,,0,,0,0,0,0,UP,1,1,0,0,0,190,9,1,1,3,1,,3,,2,0,,1,L4OK,,0,0,11,0,0,0,0,,,,11,0,0,,,,,14,,,56483,1,13909,70392,,,,Layer4 check passed,,2,3,4,,,,192.168.122.170:80,,http,,,,,,,,0,12,0,,,0,,125446,1,14336,139712,0,0,0,1,2,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-2,1,1,1,2,1,11,860,1250,,0,,0,0,0,0,UP,1,1,0,0,0,180,19,1,1,3,2,,3,,2,0,,2,L4OK,,0,0,10,0,0,0,0,,,,10,0,0,,,,,12,,,61390,2,16822,78214,,,,Layer4 check passed,,2,3,4,,,,192.168.122.70:80,,http,,,,,,,,0,11,0,,,0,,126497,7,27443,140801,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-3,1,1,1,2,1,10,774,1125,,0,,0,0,0,0,UP,1,1,0,0,0,141,58,1,1,3,3,,2,,2,0,,1,L4OK,,0,0,9,0,0,0,0,,,,9,0,0,,,,,14,,,65498,1,16970,82468,,,,Layer4 check passed,,2,3,4,,,,192.168.122.149:80,,http,,,,,,,,0,10,0,,,0,,125038,1,26730,139482,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-4,1,1,1,2,1,8,602,875,,0,,0,0,0,0,UP,1,1,0,0,0,99,100,1,1,3,4,,2,,2,1,,2,L4OK,,0,0,7,0,0,0,0,,,,7,0,0,,,,,0,,,86704,1,17984,104687,,,,Layer4 check passed,,2,3,4,,,,192.168.122.19:80,,http,,,,,,,,0,8,0,,,0,,138655,1,27752,152854,0,0,0,1,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-5,1,1,1,3,1,4,258,375,,0,,0,0,0,0,UP,1,1,0,1,1,46,151,1,1,3,5,,2,,2,0,,1,L4OK,,0,0,3,0,0,0,0,,,,3,0,0,,,,,6,,,69338,1035,37152,107524,,,,Layer4 check passed,,2,3,4,,,,192.168.122.250:80,,http,,,,,,,,0,4,0,,,0,,107162,3103,38785,145947,0,0,0,1,4,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
web_workers,worker-6,1,1,2,2,1,2,0,0,,0,,0,0,0,0,UP,1,1,0,0,0,13,186,1,1,3,6,,2,,2,0,,2,L4OK,,0,0,0,0,0,0,0,,,,0,0,0,,,,,12,,,0,0,0,0,,,,Layer4 check passed,,2,3,4,,,,192.168.122.66:80,,http,,,,,,,,0,2,0,,,0,,0,0,0,0,0,0,0,2,3,1,,,,0,,,,,,,,,,-,0,0,0,,,,,,,,,,,,,,,,,,,,,,
